Season,Cyclone Name,Latitude,Longitude,Pressure,Wind (Knots),Category,datetime,Name Season,Category numeric,Birth,Age (days),nameyear
1995/1996,Beti,-13.0,170.0,997.0,30.0,L,1996-03-22 00:00:00,Beti 1995/1996,0.0,1996-03-21 00:00:00,1.0,beti1996
1995/1996,Beti,-12.9,169.5,997.0,30.0,L,1996-03-22 06:00:00,Beti 1995/1996,0.0,1996-03-21 00:00:00,1.25,beti1996
1995/1996,Beti,-13.0,169.0,996.0,35.0,L,1996-03-22 12:00:00,Beti 1995/1996,0.0,1996-03-21 00:00:00,1.5,beti1996
1995/1996,Beti,-13.5,168.8,996.0,35.0,L,1996-03-22 18:00:00,Beti 1995/1996,0.0,1996-03-21 00:00:00,1.75,beti1996
1995/1996,Beti,-14.2,168.7,996.0,35.0,L,1996-03-23 00:00:00,Beti 1995/1996,0.0,1996-03-21 00:00:00,2.0,beti1996
1995/1996,Beti,-14.5,168.7,996.0,35.0,L,1996-03-23 06:00:00,Beti 1995/1996,0.0,1996-03-21 00:00:00,2.25,beti1996
1995/1996,Beti,-14.8,168.6,995.0,35.0,1,1996-03-23 12:00:00,Beti 1995/1996,1.0,1996-03-21 00:00:00,2.5,beti1996
1995/1996,Beti,-15.1,168.5,995.0,35.0,1,1996-03-23 18:00:00,Beti 1995/1996,1.0,1996-03-21 00:00:00,2.75,beti1996
1995/1996,Beti,-15.4,168.5,990.0,40.0,1,1996-03-24 00:00:00,Beti 1995/1996,1.0,1996-03-21 00:00:00,3.0,beti1996
1995/1996,Beti,-16.0,168.0,987.0,45.0,1,1996-03-24 06:00:00,Beti 1995/1996,1.0,1996-03-21 00:00:00,3.25,beti1996
1995/1996,Beti,-16.2,167.5,987.0,45.0,1,1996-03-24 12:00:00,Beti 1995/1996,1.0,1996-03-21 00:00:00,3.5,beti1996
1995/1996,Beti,-16.5,166.8,985.0,50.0,2,1996-03-24 18:00:00,Beti 1995/1996,2.0,1996-03-21 00:00:00,3.75,beti1996
1995/1996,Beti,-17.1,166.0,980.0,55.0,2,1996-03-25 00:00:00,Beti 1995/1996,2.0,1996-03-21 00:00:00,4.0,beti1996
1995/1996,Beti,-17.4,165.1,975.0,60.0,2,1996-03-25 06:00:00,Beti 1995/1996,2.0,1996-03-21 00:00:00,4.25,beti1996
1995/1996,Beti,-17.6,164.5,970.0,65.0,3,1996-03-25 12:00:00,Beti 1995/1996,3.0,1996-03-21 00:00:00,4.5,beti1996
1995/1996,Beti,-17.8,164.2,965.0,70.0,3,1996-03-25 18:00:00,Beti 1995/1996,3.0,1996-03-21 00:00:00,4.75,beti1996
1995/1996,Beti,-18.2,164.3,965.0,70.0,3,1996-03-26 00:00:00,Beti 1995/1996,3.0,1996-03-21 00:00:00,5.0,beti1996
1995/1996,Beti,-18.4,164.3,960.0,75.0,3,1996-03-26 06:00:00,Beti 1995/1996,3.0,1996-03-21 00:00:00,5.25,beti1996
1995/1996,Beti,-18.9,164.4,955.0,80.0,3,1996-03-26 12:00:00,Beti 1995/1996,3.0,1996-03-21 00:00:00,5.5,beti1996
1995/1996,Beti,-19.8,164.8,945.0,85.0,3,1996-03-26 18:00:00,Beti 1995/1996,3.0,1996-03-21 00:00:00,5.75,beti1996
1995/1996,Beti,-20.7,165.0,940.0,90.0,4,1996-03-27 00:00:00,Beti 1995/1996,4.0,1996-03-21 00:00:00,6.0,beti1996
1995/1996,Beti,-22.3,165.8,935.0,90.0,4,1996-03-27 06:00:00,Beti 1995/1996,4.0,1996-03-21 00:00:00,6.25,beti1996
1995/1996,Beti,-23.0,166.1,950.0,80.0,3,1996-03-27 12:00:00,Beti 1995/1996,3.0,1996-03-21 00:00:00,6.5,beti1996
1995/1996,Beti,-23.5,166.4,975.0,60.0,2,1996-03-27 18:00:00,Beti 1995/1996,2.0,1996-03-21 00:00:00,6.75,beti1996
1995/1996,Beti,-24.2,166.7,980.0,55.0,2,1996-03-28 00:00:00,Beti 1995/1996,2.0,1996-03-21 00:00:00,7.0,beti1996
1995/1996,Beti,-25.5,168.1,980.0,55.0,2,1996-03-28 06:00:00,Beti 1995/1996,2.0,1996-03-21 00:00:00,7.25,beti1996
1995/1996,Beti,-26.3,169.0,980.0,55.0,2,1996-03-28 12:00:00,Beti 1995/1996,2.0,1996-03-21 00:00:00,7.5,beti1996
1995/1996,Beti,-27.5,171.0,980.0,55.0,2,1996-03-28 18:00:00,Beti 1995/1996,2.0,1996-03-21 00:00:00,7.75,beti1996
1995/1996,Beti,-28.0,172.0,985.0,50.0,2,1996-03-29 00:00:00,Beti 1995/1996,2.0,1996-03-21 00:00:00,8.0,beti1996
1995/1996,Beti,-29.2,173.6,985.0,50.0,2,1996-03-29 06:00:00,Beti 1995/1996,2.0,1996-03-21 00:00:00,8.25,beti1996
1995/1996,Beti,-31.0,176.0,987.0,45.0,1,1996-03-29 12:00:00,Beti 1995/1996,1.0,1996-03-21 00:00:00,8.5,beti1996
1995/1996,Beti,-31.5,178.0,990.0,40.0,1,1996-03-29 18:00:00,Beti 1995/1996,1.0,1996-03-21 00:00:00,8.75,beti1996
1995/1996,Beti,-32.5,179.0,990.0,40.0,1,1996-03-30 00:00:00,Beti 1995/1996,1.0,1996-03-21 00:00:00,9.0,beti1996
1995/1996,Beti,-33.5,179.5,990.0,40.0,1,1996-03-30 06:00:00,Beti 1995/1996,1.0,1996-03-21 00:00:00,9.25,beti1996
1995/1996,Beti,-34.8,180.0,990.0,40.0,1,1996-03-30 12:00:00,Beti 1995/1996,1.0,1996-03-21 00:00:00,9.5,beti1996
1995/1996,Beti,-36.0,179.5,990.0,40.0,1,1996-03-30 18:00:00,Beti 1995/1996,1.0,1996-03-21 00:00:00,9.75,beti1996
1995/1996,Beti,-36.5,179.0,990.0,40.0,1,1996-03-31 00:00:00,Beti 1995/1996,1.0,1996-03-21 00:00:00,10.0,beti1996
1995/1996,Beti,-37.3,179.5,990.0,40.0,1,1996-03-31 06:00:00,Beti 1995/1996,1.0,1996-03-21 00:00:00,10.25,beti1996
1995/1996,Beti,-37.8,179.8,990.0,40.0,1,1996-03-31 12:00:00,Beti 1995/1996,1.0,1996-03-21 00:00:00,10.5,beti1996
1995/1996,Beti,-38.2,180.1,990.0,40.0,1,1996-03-31 18:00:00,Beti 1995/1996,1.0,1996-03-21 00:00:00,10.75,beti1996
1995/1996,Beti,-38.9,180.6,995.0,35.0,1,1996-04-01 00:00:00,Beti 1995/1996,1.0,1996-03-21 00:00:00,11.0,beti1996
1995/1996,Beti,-40.0,181.4,997.0,30.0,L,1996-04-01 06:00:00,Beti 1995/1996,0.0,1996-03-21 00:00:00,11.25,beti1996
1995/1996,Beti,-41.0,182.0,997.0,30.0,L,1996-04-01 12:00:00,Beti 1995/1996,0.0,1996-03-21 00:00:00,11.5,beti1996
1995/1996,Beti,-42.3,182.7,997.0,30.0,L,1996-04-01 18:00:00,Beti 1995/1996,0.0,1996-03-21 00:00:00,11.75,beti1996
1995/1996,Beti,-44.5,184.0,997.0,30.0,L,1996-04-02 00:00:00,Beti 1995/1996,0.0,1996-03-21 00:00:00,12.0,beti1996
1995/1996,Beti,-46.0,184.5,997.0,30.0,L,1996-04-02 06:00:00,Beti 1995/1996,0.0,1996-03-21 00:00:00,12.25,beti1996
1995/1996,Beti,-48.5,184.8,997.0,30.0,L,1996-04-02 12:00:00,Beti 1995/1996,0.0,1996-03-21 00:00:00,12.5,beti1996
1995/1996,Beti,-52.0,185.0,997.0,30.0,L,1996-04-02 18:00:00,Beti 1995/1996,0.0,1996-03-21 00:00:00,12.75,beti1996
1995/1996,Yasi,-21.0,184.5,999.0,30.0,L,1996-01-16 00:00:00,Yasi 1995/1996,0.0,1996-01-16 00:00:00,0.0,yasi1996
1995/1996,Yasi,-21.1,185.0,998.0,30.0,L,1996-01-16 06:00:00,Yasi 1995/1996,0.0,1996-01-16 00:00:00,0.25,yasi1996
1995/1996,Yasi,-22.0,187.0,997.0,30.0,L,1996-01-16 12:00:00,Yasi 1995/1996,0.0,1996-01-16 00:00:00,0.5,yasi1996
1995/1996,Yasi,-22.3,187.6,996.0,35.0,L,1996-01-16 18:00:00,Yasi 1995/1996,0.0,1996-01-16 00:00:00,0.75,yasi1996
1995/1996,Yasi,-22.4,188.4,995.0,35.0,1,1996-01-17 00:00:00,Yasi 1995/1996,1.0,1996-01-16 00:00:00,1.0,yasi1996
1995/1996,Yasi,-22.4,189.0,990.0,40.0,1,1996-01-17 06:00:00,Yasi 1995/1996,1.0,1996-01-16 00:00:00,1.25,yasi1996
1995/1996,Yasi,-22.4,189.6,987.0,45.0,1,1996-01-17 12:00:00,Yasi 1995/1996,1.0,1996-01-16 00:00:00,1.5,yasi1996
1995/1996,Yasi,-22.3,190.2,987.0,45.0,1,1996-01-17 18:00:00,Yasi 1995/1996,1.0,1996-01-16 00:00:00,1.75,yasi1996
1995/1996,Yasi,-22.1,191.0,990.0,40.0,1,1996-01-18 00:00:00,Yasi 1995/1996,1.0,1996-01-16 00:00:00,2.0,yasi1996
1995/1996,Yasi,-22.5,192.4,990.0,40.0,1,1996-01-18 06:00:00,Yasi 1995/1996,1.0,1996-01-16 00:00:00,2.25,yasi1996
1995/1996,Yasi,-23.1,194.0,990.0,40.0,1,1996-01-18 12:00:00,Yasi 1995/1996,1.0,1996-01-16 00:00:00,2.5,yasi1996
1995/1996,Yasi,-24.2,196.0,990.0,40.0,1,1996-01-18 18:00:00,Yasi 1995/1996,1.0,1996-01-16 00:00:00,2.75,yasi1996
1995/1996,Yasi,-27.0,200.0,995.0,35.0,1,1996-01-19 00:00:00,Yasi 1995/1996,1.0,1996-01-16 00:00:00,3.0,yasi1996
1995/1996,Yasi,-27.6,201.5,997.0,30.0,L,1996-01-19 06:00:00,Yasi 1995/1996,0.0,1996-01-16 00:00:00,3.25,yasi1996
1995/1996,Zaka,-21.0,166.0,997.0,30.0,L,1996-03-09 06:00:00,Zaka 1995/1996,0.0,1996-03-09 06:00:00,0.0,zaka1996
1995/1996,Zaka,-21.5,168.7,996.0,35.0,L,1996-03-09 12:00:00,Zaka 1995/1996,0.0,1996-03-09 06:00:00,0.25,zaka1996
1995/1996,Zaka,-22.0,170.0,995.0,35.0,1,1996-03-09 18:00:00,Zaka 1995/1996,1.0,1996-03-09 06:00:00,0.5,zaka1996
1995/1996,Zaka,-22.8,171.6,995.0,35.0,1,1996-03-10 00:00:00,Zaka 1995/1996,1.0,1996-03-09 06:00:00,0.75,zaka1996
1995/1996,Zaka,-24.0,173.9,997.0,30.0,L,1996-03-10 06:00:00,Zaka 1995/1996,0.0,1996-03-09 06:00:00,1.0,zaka1996
1995/1996,Zaka,-25.0,176.5,997.0,30.0,L,1996-03-10 12:00:00,Zaka 1995/1996,0.0,1996-03-09 06:00:00,1.25,zaka1996
1995/1996,Zaka,-25.5,179.5,997.0,30.0,L,1996-03-10 18:00:00,Zaka 1995/1996,0.0,1996-03-09 06:00:00,1.5,zaka1996
1995/1996,Zaka,-27.5,183.5,997.0,30.0,L,1996-03-11 00:00:00,Zaka 1995/1996,0.0,1996-03-09 06:00:00,1.75,zaka1996
1995/1996,Zaka,-28.0,186.0,997.0,30.0,L,1996-03-11 06:00:00,Zaka 1995/1996,0.0,1996-03-09 06:00:00,2.0,zaka1996
1995/1996,Zaka,-29.0,191.0,997.0,30.0,L,1996-03-11 12:00:00,Zaka 1995/1996,0.0,1996-03-09 06:00:00,2.25,zaka1996
1995/1996,Zaka,-30.0,194.0,997.0,30.0,L,1996-03-11 18:00:00,Zaka 1995/1996,0.0,1996-03-09 06:00:00,2.5,zaka1996
1996/1997,Jun-,-13.0,173.0,997.0,30.0,L,1997-05-02 18:00:00,Jun- 1996/1997,0.0,1997-05-02 18:00:00,0.0,jun-1997
1996/1997,Jun-,-14.0,174.5,990.0,40.0,1,1997-05-03 00:00:00,Jun- 1996/1997,1.0,1997-05-02 18:00:00,0.25,jun-1997
1996/1997,Jun-,-15.0,175.5,990.0,40.0,1,1997-05-03 06:00:00,Jun- 1996/1997,1.0,1997-05-02 18:00:00,0.5,jun-1997
1996/1997,Jun-,-15.2,175.7,990.0,40.0,1,1997-05-03 12:00:00,Jun- 1996/1997,1.0,1997-05-02 18:00:00,0.75,jun-1997
1996/1997,Jun-,-15.3,176.0,987.0,45.0,1,1997-05-03 18:00:00,Jun- 1996/1997,1.0,1997-05-02 18:00:00,1.0,jun-1997
1996/1997,Jun-,-15.4,176.4,985.0,50.0,2,1997-05-04 00:00:00,Jun- 1996/1997,2.0,1997-05-02 18:00:00,1.25,jun-1997
1996/1997,Jun-,-16.0,177.0,985.0,50.0,2,1997-05-04 06:00:00,Jun- 1996/1997,2.0,1997-05-02 18:00:00,1.5,jun-1997
1996/1997,Jun-,-16.3,177.4,985.0,50.0,2,1997-05-04 12:00:00,Jun- 1996/1997,2.0,1997-05-02 18:00:00,1.75,jun-1997
1996/1997,Jun-,-16.6,177.3,990.0,40.0,1,1997-05-04 18:00:00,Jun- 1996/1997,1.0,1997-05-02 18:00:00,2.0,jun-1997
1996/1997,Jun-,-17.0,177.0,995.0,35.0,1,1997-05-05 00:00:00,Jun- 1996/1997,1.0,1997-05-02 18:00:00,2.25,jun-1997
1996/1997,Jun-,-17.6,176.9,996.0,30.0,L,1997-05-05 06:00:00,Jun- 1996/1997,0.0,1997-05-02 18:00:00,2.5,jun-1997
1996/1997,Jun-,-18.3,176.8,997.0,30.0,L,1997-05-05 12:00:00,Jun- 1996/1997,0.0,1997-05-02 18:00:00,2.75,jun-1997
1996/1997,Jun-,-18.4,175.5,999.0,25.0,L,1997-05-05 18:00:00,Jun- 1996/1997,0.0,1997-05-02 18:00:00,3.0,jun-1997
1996/1997,Jun-,-18.0,175.5,1000.0,25.0,L,1997-05-06 00:00:00,Jun- 1996/1997,0.0,1997-05-02 18:00:00,3.25,jun-1997
1996/1997,Jun-,-18.5,174.7,1000.0,25.0,L,1997-05-06 12:00:00,Jun- 1996/1997,0.0,1997-05-02 18:00:00,3.75,jun-1997
1996/1997,Jun-,-19.1,173.9,1000.0,25.0,L,1997-05-07 00:00:00,Jun- 1996/1997,0.0,1997-05-02 18:00:00,4.25,jun-1997
1996/1997,Jun-,-20.5,173.5,1000.0,25.0,L,1997-05-07 12:00:00,Jun- 1996/1997,0.0,1997-05-02 18:00:00,4.75,jun-1997
1996/1997,Jun-,-21.5,173.5,1000.0,25.0,L,1997-05-07 18:00:00,Jun- 1996/1997,0.0,1997-05-02 18:00:00,5.0,jun-1997
1996/1997,Jun-,-22.0,174.0,1000.0,25.0,L,1997-05-08 00:00:00,Jun- 1996/1997,0.0,1997-05-02 18:00:00,5.25,jun-1997
1996/1997,Jun-,-22.7,174.8,1000.0,25.0,L,1997-05-08 12:00:00,Jun- 1996/1997,0.0,1997-05-02 18:00:00,5.75,jun-1997
1996/1997,Jun-,-23.0,175.5,1000.0,25.0,L,1997-05-09 00:00:00,Jun- 1996/1997,0.0,1997-05-02 18:00:00,6.25,jun-1997
1996/1997,Jun-,-23.9,177.5,1000.0,25.0,L,1997-05-09 12:00:00,Jun- 1996/1997,0.0,1997-05-02 18:00:00,6.75,jun-1997
1996/1997,Jun-,-24.0,179.0,1000.0,25.0,L,1997-05-10 00:00:00,Jun- 1996/1997,0.0,1997-05-02 18:00:00,7.25,jun-1997
1996/1997,Jun-,-25.0,178.3,1000.0,25.0,L,1997-05-10 12:00:00,Jun- 1996/1997,0.0,1997-05-02 18:00:00,7.75,jun-1997
1996/1997,Jun-,-26.0,177.5,1000.0,25.0,L,1997-05-11 00:00:00,Jun- 1996/1997,0.0,1997-05-02 18:00:00,8.25,jun-1997
1996/1997,P,-20.0,197.5,1002.0,20.0,L,1997-02-24 00:00:00,P 1996/1997,0.0,1997-02-24 00:00:00,0.0,p1997
1996/1997,P,-20.5,196.5,1000.0,25.0,L,1997-02-24 06:00:00,P 1996/1997,0.0,1997-02-24 00:00:00,0.25,p1997
1996/1997,P,-21.0,196.5,999.0,25.0,L,1997-02-24 12:00:00,P 1996/1997,0.0,1997-02-24 00:00:00,0.5,p1997
1996/1997,P,-22.2,195.2,999.0,25.0,L,1997-02-24 18:00:00,P 1996/1997,0.0,1997-02-24 00:00:00,0.75,p1997
1996/1997,P,-23.5,194.5,998.0,30.0,L,1997-02-25 00:00:00,P 1996/1997,0.0,1997-02-24 00:00:00,1.0,p1997
1996/1997,P,-24.5,193.8,998.0,30.0,L,1997-02-25 06:00:00,P 1996/1997,0.0,1997-02-24 00:00:00,1.25,p1997
1996/1997,P,-25.5,193.3,995.0,35.0,1,1997-02-25 12:00:00,P 1996/1997,1.0,1997-02-24 00:00:00,1.5,p1997
1996/1997,P,-27.0,192.6,990.0,40.0,1,1997-02-25 18:00:00,P 1996/1997,1.0,1997-02-24 00:00:00,1.75,p1997
1996/1997,P,-28.5,192.2,985.0,50.0,2,1997-02-26 00:00:00,P 1996/1997,2.0,1997-02-24 00:00:00,2.0,p1997
1996/1997,P,-29.0,191.8,975.0,60.0,2,1997-02-26 06:00:00,P 1996/1997,2.0,1997-02-24 00:00:00,2.25,p1997
1996/1997,P,-29.3,191.3,975.0,60.0,2,1997-02-26 12:00:00,P 1996/1997,2.0,1997-02-24 00:00:00,2.5,p1997
1996/1997,P,-30.5,190.5,975.0,60.0,2,1997-02-26 18:00:00,P 1996/1997,2.0,1997-02-24 00:00:00,2.75,p1997
1996/1997,P,-32.0,189.5,980.0,55.0,2,1997-02-27 00:00:00,P 1996/1997,2.0,1997-02-24 00:00:00,3.0,p1997
1996/1997,P,-34.5,189.3,990.0,45.0,1,1997-02-27 06:00:00,P 1996/1997,1.0,1997-02-24 00:00:00,3.25,p1997
1996/1997,P,-36.2,189.4,991.0,40.0,1,1997-02-27 12:00:00,P 1996/1997,1.0,1997-02-24 00:00:00,3.5,p1997
1996/1997,P,-38.3,189.5,992.0,35.0,1,1997-02-27 18:00:00,P 1996/1997,1.0,1997-02-24 00:00:00,3.75,p1997
1996/1997,P,-39.5,189.6,993.0,30.0,L,1997-02-28 00:00:00,P 1996/1997,0.0,1997-02-24 00:00:00,4.0,p1997
1996/1997,P,-40.7,189.7,996.0,30.0,L,1997-02-28 06:00:00,P 1996/1997,0.0,1997-02-24 00:00:00,4.25,p1997
1996/1997,P,-41.6,189.8,996.0,30.0,L,1997-02-28 12:00:00,P 1996/1997,0.0,1997-02-24 00:00:00,4.5,p1997
1996/1997,P,-42.5,189.9,996.0,30.0,L,1997-02-28 18:00:00,P 1996/1997,0.0,1997-02-24 00:00:00,4.75,p1997
1996/1997,P,-43.5,190.0,1000.0,25.0,L,1997-03-01 00:00:00,P 1996/1997,0.0,1997-02-24 00:00:00,5.0,p1997
1996/1997,P,-45.0,190.0,1000.0,25.0,L,1997-03-01 06:00:00,P 1996/1997,0.0,1997-02-24 00:00:00,5.25,p1997
1996/1997,P,-46.5,190.0,1000.0,25.0,L,1997-03-01 12:00:00,P 1996/1997,0.0,1997-02-24 00:00:00,5.5,p1997
1996/1997,P,-47.5,191.5,1001.0,25.0,L,1997-03-01 18:00:00,P 1996/1997,0.0,1997-02-24 00:00:00,5.75,p1997
1996/1997,P,-48.0,193.0,1004.0,25.0,L,1997-03-02 00:00:00,P 1996/1997,0.0,1997-02-24 00:00:00,6.0,p1997
1996/1997,P,-48.5,195.5,1004.0,25.0,L,1997-03-02 06:00:00,P 1996/1997,0.0,1997-02-24 00:00:00,6.25,p1997
1996/1997,Cyril,-9.0,160.0,1004.0,15.0,L,1996-11-22 06:00:00,Cyril 1996/1997,0.0,1996-11-22 06:00:00,0.0,cyril1996
1996/1997,Cyril,-9.6,160.4,1002.0,20.0,L,1996-11-22 12:00:00,Cyril 1996/1997,0.0,1996-11-22 06:00:00,0.25,cyril1996
1996/1997,Cyril,-10.4,160.6,1000.0,25.0,L,1996-11-22 18:00:00,Cyril 1996/1997,0.0,1996-11-22 06:00:00,0.5,cyril1996
1996/1997,Cyril,-12.2,160.7,999.0,25.0,L,1996-11-23 00:00:00,Cyril 1996/1997,0.0,1996-11-22 06:00:00,0.75,cyril1996
1996/1997,Cyril,-13.5,160.5,997.0,30.0,L,1996-11-23 06:00:00,Cyril 1996/1997,0.0,1996-11-22 06:00:00,1.0,cyril1996
1996/1997,Cyril,-14.8,160.5,995.0,35.0,1,1996-11-23 12:00:00,Cyril 1996/1997,1.0,1996-11-22 06:00:00,1.25,cyril1996
1996/1997,Cyril,-15.5,160.6,990.0,40.0,1,1996-11-23 18:00:00,Cyril 1996/1997,1.0,1996-11-22 06:00:00,1.5,cyril1996
1996/1997,Cyril,-16.1,160.7,987.0,45.0,1,1996-11-24 00:00:00,Cyril 1996/1997,1.0,1996-11-22 06:00:00,1.75,cyril1996
1996/1997,Cyril,-16.6,160.6,987.0,45.0,1,1996-11-24 06:00:00,Cyril 1996/1997,1.0,1996-11-22 06:00:00,2.0,cyril1996
1996/1997,Cyril,-17.0,160.5,990.0,40.0,1,1996-11-24 12:00:00,Cyril 1996/1997,1.0,1996-11-22 06:00:00,2.25,cyril1996
1996/1997,Cyril,-17.4,160.5,990.0,40.0,1,1996-11-24 18:00:00,Cyril 1996/1997,1.0,1996-11-22 06:00:00,2.5,cyril1996
1996/1997,Cyril,-18.0,160.5,990.0,40.0,1,1996-11-25 00:00:00,Cyril 1996/1997,1.0,1996-11-22 06:00:00,2.75,cyril1996
1996/1997,Cyril,-18.5,160.5,995.0,35.0,1,1996-11-25 06:00:00,Cyril 1996/1997,1.0,1996-11-22 06:00:00,3.0,cyril1996
1996/1997,Cyril,-19.0,160.8,995.0,35.0,1,1996-11-25 12:00:00,Cyril 1996/1997,1.0,1996-11-22 06:00:00,3.25,cyril1996
1996/1997,Cyril,-19.5,161.3,995.0,35.0,1,1996-11-25 18:00:00,Cyril 1996/1997,1.0,1996-11-22 06:00:00,3.5,cyril1996
1996/1997,Cyril,-19.8,162.1,997.0,30.0,L,1996-11-26 00:00:00,Cyril 1996/1997,0.0,1996-11-22 06:00:00,3.75,cyril1996
1996/1997,Cyril,-19.9,163.7,999.0,25.0,L,1996-11-26 06:00:00,Cyril 1996/1997,0.0,1996-11-22 06:00:00,4.0,cyril1996
1996/1997,Cyril,-20.3,165.5,1000.0,25.0,L,1996-11-26 12:00:00,Cyril 1996/1997,0.0,1996-11-22 06:00:00,4.25,cyril1996
1996/1997,Cyril,-20.8,166.9,1002.0,20.0,L,1996-11-26 18:00:00,Cyril 1996/1997,0.0,1996-11-22 06:00:00,4.5,cyril1996
1996/1997,Cyril,-20.9,168.7,1004.0,15.0,L,1996-11-27 00:00:00,Cyril 1996/1997,0.0,1996-11-22 06:00:00,4.75,cyril1996
1996/1997,Drena,-10.0,172.0,1004.0,15.0,L,1997-01-02 00:00:00,Drena 1996/1997,0.0,1997-01-02 00:00:00,0.0,drena1997
1996/1997,Drena,-11.0,171.0,1002.0,20.0,L,1997-01-02 06:00:00,Drena 1996/1997,0.0,1997-01-02 00:00:00,0.25,drena1997
1996/1997,Drena,-12.1,169.6,1000.0,25.0,L,1997-01-02 12:00:00,Drena 1996/1997,0.0,1997-01-02 00:00:00,0.5,drena1997
1996/1997,Drena,-13.3,168.0,999.0,25.0,L,1997-01-02 18:00:00,Drena 1996/1997,0.0,1997-01-02 00:00:00,0.75,drena1997
1996/1997,Drena,-13.9,166.9,998.0,25.0,L,1997-01-03 00:00:00,Drena 1996/1997,0.0,1997-01-02 00:00:00,1.0,drena1997
1996/1997,Drena,-14.3,165.6,997.0,30.0,L,1997-01-03 06:00:00,Drena 1996/1997,0.0,1997-01-02 00:00:00,1.25,drena1997
1996/1997,Drena,-14.7,164.1,995.0,35.0,1,1997-01-03 12:00:00,Drena 1996/1997,1.0,1997-01-02 00:00:00,1.5,drena1997
1996/1997,Drena,-14.8,162.5,990.0,40.0,1,1997-01-03 18:00:00,Drena 1996/1997,1.0,1997-01-02 00:00:00,1.75,drena1997
1996/1997,Drena,-14.9,161.5,980.0,55.0,2,1997-01-04 00:00:00,Drena 1996/1997,2.0,1997-01-02 00:00:00,2.0,drena1997
1996/1997,Drena,-15.2,160.7,975.0,60.0,2,1997-01-04 06:00:00,Drena 1996/1997,2.0,1997-01-02 00:00:00,2.25,drena1997
1996/1997,Drena,-15.6,160.2,970.0,65.0,3,1997-01-04 12:00:00,Drena 1996/1997,3.0,1997-01-02 00:00:00,2.5,drena1997
1996/1997,Drena,-15.3,159.6,965.0,70.0,3,1997-01-04 18:00:00,Drena 1996/1997,3.0,1997-01-02 00:00:00,2.75,drena1997
1996/1997,Drena,-15.2,159.5,955.0,80.0,3,1997-01-05 00:00:00,Drena 1996/1997,3.0,1997-01-02 00:00:00,3.0,drena1997
1996/1997,Drena,-15.6,159.2,945.0,85.0,3,1997-01-05 06:00:00,Drena 1996/1997,3.0,1997-01-02 00:00:00,3.25,drena1997
1996/1997,Drena,-15.8,158.9,945.0,85.0,3,1997-01-05 12:00:00,Drena 1996/1997,3.0,1997-01-02 00:00:00,3.5,drena1997
1996/1997,Drena,-16.1,158.5,940.0,90.0,4,1997-01-05 18:00:00,Drena 1996/1997,4.0,1997-01-02 00:00:00,3.75,drena1997
1996/1997,Drena,-16.5,158.6,935.0,90.0,4,1997-01-06 00:00:00,Drena 1996/1997,4.0,1997-01-02 00:00:00,4.0,drena1997
1996/1997,Drena,-17.0,158.7,935.0,90.0,4,1997-01-06 06:00:00,Drena 1996/1997,4.0,1997-01-02 00:00:00,4.25,drena1997
1996/1997,Drena,-17.4,159.4,940.0,90.0,4,1997-01-06 12:00:00,Drena 1996/1997,4.0,1997-01-02 00:00:00,4.5,drena1997
1996/1997,Drena,-17.9,160.1,945.0,85.0,3,1997-01-06 18:00:00,Drena 1996/1997,3.0,1997-01-02 00:00:00,4.75,drena1997
1996/1997,Drena,-18.5,161.3,945.0,85.0,3,1997-01-07 00:00:00,Drena 1996/1997,3.0,1997-01-02 00:00:00,5.0,drena1997
1996/1997,Drena,-19.4,162.4,945.0,85.0,3,1997-01-07 06:00:00,Drena 1996/1997,3.0,1997-01-02 00:00:00,5.25,drena1997
1996/1997,Drena,-20.1,163.3,945.0,85.0,3,1997-01-07 12:00:00,Drena 1996/1997,3.0,1997-01-02 00:00:00,5.5,drena1997
1996/1997,Drena,-20.9,164.2,950.0,80.0,3,1997-01-07 18:00:00,Drena 1996/1997,3.0,1997-01-02 00:00:00,5.75,drena1997
1996/1997,Drena,-22.0,165.3,955.0,80.0,3,1997-01-08 00:00:00,Drena 1996/1997,3.0,1997-01-02 00:00:00,6.0,drena1997
1996/1997,Drena,-23.4,166.6,960.0,75.0,3,1997-01-08 06:00:00,Drena 1996/1997,3.0,1997-01-02 00:00:00,6.25,drena1997
1996/1997,Drena,-24.9,167.3,970.0,65.0,3,1997-01-08 12:00:00,Drena 1996/1997,3.0,1997-01-02 00:00:00,6.5,drena1997
1996/1997,Drena,-25.5,167.5,970.0,65.0,3,1997-01-08 18:00:00,Drena 1996/1997,3.0,1997-01-02 00:00:00,6.75,drena1997
1996/1997,Drena,-26.5,167.6,970.0,65.0,3,1997-01-09 00:00:00,Drena 1996/1997,3.0,1997-01-02 00:00:00,7.0,drena1997
1996/1997,Drena,-28.4,168.4,975.0,60.0,2,1997-01-09 06:00:00,Drena 1996/1997,2.0,1997-01-02 00:00:00,7.25,drena1997
1996/1997,Drena,-30.0,169.0,980.0,55.0,2,1997-01-09 12:00:00,Drena 1996/1997,2.0,1997-01-02 00:00:00,7.5,drena1997
1996/1997,Drena,-31.8,169.3,982.0,55.0,2,1997-01-09 18:00:00,Drena 1996/1997,2.0,1997-01-02 00:00:00,7.75,drena1997
1996/1997,Drena,-33.5,169.8,984.0,50.0,2,1997-01-10 00:00:00,Drena 1996/1997,2.0,1997-01-02 00:00:00,8.0,drena1997
